ano;id_municipio;id_municipio_nome;sigla_uf;sigla_uf_nome;populacao_atentida_esgoto;populacao_urbana;extensao_rede_esgoto;quantidade_localidade_esgoto;quantidade_economia_ativa_esgoto;volume_agua_tratada_importado;volume_esgoto_coletado;volume_esgoto_tratado;volume_esgoto_faturado;receita_operacional_direta_esgoto;despesa_servico_terceiro;despesa_servico_outro;despesas_juros_divida_excecao;investimento_recurso_proprio_prestador;investimento_recurso_nao_oneroso_prestador;investimento_recurso_nao_oneroso_estado;investimento_total_estado;natureza_juridica
1997;1300201;Atalaia do Norte;AM;Amazonas;;2924;;;;;;;;;4257.0;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1998;1300839;Caapiranga;AM;Amazonas;;1824;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1998;1301100;Careiro;AM;Amazonas;;4143;;0;;;;;;;3521.0;;;;;;;Administração pública direta | Administração pública direta
2001;1301159;Careiro da VÃ¡rzea;AM;Amazonas;;801;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1998;1302207;JuruÃ¡;AM;Amazonas;;1897;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1996;1304203;TefÃ©;AM;Amazonas;;47698;;;;;;;;;26240.28;;;;;;;
2000;1400027;Amajari;RR;Roraima;;799;;;;;;;;;;;;;;;;
2006;1303106;Nova Olinda do Norte;AM;Amazonas;;13603;;;;0.0;;;;;1000.0;0.0;0.0;63000.0;0.0;;;
2000;1200179;Capixaba;AC;Acre;;1521;;;;;;;;;4095.54;;;;;;;Autarquia | Administração pública direta
2000;1200302;FeijÃ³;AC;Acre;;11240;;;;;;;;;26645.71;;;;;;;Autarquia | Administração pública direta
1999;1200500;Sena Madureira;AC;Acre;;11922;;;;;;;;;69063.47;;;;;;;Autarquia | Administração pública direta
1996;1301100;Careiro;AM;Amazonas;;5002;;;;;;;;;4764.42;;;;;;;Administração pública direta | Administração pública direta
1995;1302603;Manaus;AM;Amazonas;;1131153;;0;;;;;;;;;;;;;;
1999;1302702;ManicorÃ©;AM;Amazonas;;13875;;;;;;;;;;;;;;;;
1998;1303106;Nova Olinda do Norte;AM;Amazonas;;9308;;;;;;;;;;;;;;;;
1999;1301159;Careiro da VÃ¡rzea;AM;Amazonas;;615;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2001;1301704;HumaitÃ¡;AM;Amazonas;;23442;;;;;;;;;;;;;;;;Autarquia | Administração pública direta
2000;1304062;Tabatinga;AM;Amazonas;;26637;;;;;;;;;;;;;;;;
1996;1400209;CaracaraÃ­;RR;Roraima;;4374;;;;;;;;;8330.85;;;;;;;
1998;1400282;Iracema;RR;Roraima;;1926;;;;;;;;;;;;;;;;
1996;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;3082;;;;;;;;;3218.75;;;;;;;
1999;1400605;SÃ£o Luiz;RR;Roraima;;1369;;;;;;;;;;;;;;;;
2000;1400704;UiramutÃ£;RR;Roraima;;525;;;;;;;;;;;;;;;;
2000;1200450;Senador Guiomard;AC;Acre;;8640;;;;;;;;;17911.83;;;;;;;Autarquia | Administração pública direta
2001;1300102;Anori;AM;Amazonas;;7409;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
2000;1301704;HumaitÃ¡;AM;Amazonas;;23991;;;;;;;;;;;;;;;;Autarquia | Administração pública direta
1999;1302207;JuruÃ¡;AM;Amazonas;;1756;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1998;1302801;MaraÃ£;AM;Amazonas;;3553;;;;;;;;;;;;;;;;
1998;1303205;Novo AirÃ£o;AM;Amazonas;;7591;;;;;;;;;;;;;;;;
2002;1400233;Caroebe;RR;Roraima;;1998;;;;;;;;;;;;;;;;
1999;1200179;Capixaba;AC;Acre;;1179;;;;;;;;;5312.57;;;;;;;Autarquia | Administração pública direta
2001;1302306;JutaÃ­;AM;Amazonas;;8017;;;;;;;;;;;;;;;;
1999;1303304;Novo AripuanÃ£;AM;Amazonas;;8030;;;;;;;;;;;;;;;;
1998;1304104;TapauÃ¡;AM;Amazonas;;6265;;;;;;;;;;;;;;;;
1997;1400308;MucajaÃ­;RR;Roraima;;5153;;;;;;;;;3178.27;;;;;;;
2002;1400175;CantÃ¡;RR;Roraima;;1242;;;;;;;;;;;;;;;;
2002;1400282;Iracema;RR;Roraima;;3518;;;;;;;;;;;;;;;;
2002;1400456;Pacaraima;RR;Roraima;;2922;;;;;;;;;;;;;;;;
2002;1400704;UiramutÃ£;RR;Roraima;;544;;;;;;;;;;;;;;;;
1998;1200138;Bujari;AC;Acre;;1257;;0;;;;;;;3009.0;;;;;;;Autarquia | Administração pública direta
1995;1200401;Rio Branco;AC;Acre;;182387;;0;;;;;;;;;;;;;;Autarquia | Administração pública direta
1999;1300607;Benjamin Constant;AM;Amazonas;;15717;;;;;;;;;4318.0;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1998;1301704;HumaitÃ¡;AM;Amazonas;;16453;;;;;;;;;;;;;;;;Autarquia | Administração pública direta
1999;1301803;Ipixuna;AM;Amazonas;;4622;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1999;1400027;Amajari;RR;Roraima;;758;;;;;;;;;;;;;;;;
2003;1200054;Assis Brasil;AC;Acre;;2260;;;;;;;;;;;;0.0;171013.09;;;Autarquia | Administração pública direta
1997;1302504;Manacapuru;AM;Amazonas;;41486;;;;;;;;;11161.0;;;;;;;
2000;1303007;NhamundÃ¡;AM;Amazonas;;6308;;;;;;;;;;;;;;;;
2000;1400233;Caroebe;RR;Roraima;;1977;;;;;;;;;;;;;;;;
1998;1400456;Pacaraima;RR;Roraima;;2416;;;;;;;;;;;;;;;;
1999;1200401;Rio Branco;AC;Acre;;228339;;0;;;;;;;;;;;;;;Autarquia | Administração pública direta
2000;1400175;CantÃ¡;RR;Roraima;;1155;;;;;;;;;;;;;;;;
2002;1400472;RorainÃ³polis;RR;Roraima;;8187;;;;;;;;;;;;;;;;
2000;1200500;Sena Madureira;AC;Acre;;16155;;;;;;;;;62469.38;;;;;;;Autarquia | Administração pública direta
2000;1300086;AnamÃ£;AM;Amazonas;;2064;;;;;;;;;;;;;;;;Administração pública direta
2001;1301308;CodajÃ¡s;AM;Amazonas;;11571;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2000;1303601;Santa Isabel do Rio Negro;AM;Amazonas;;4220;;;;;;;;;;;;;;;;
1998;1200336;MÃ¢ncio Lima;AC;Acre;;4922;;0;;;;;;;6017.0;;;;;;;Autarquia | Administração pública direta | Administração pública direta
1998;1300607;Benjamin Constant;AM;Amazonas;;15067;;0;;;;;;;2878.0;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1996;1400308;MucajaÃ­;RR;Roraima;;6423;;;;;;;;;1893.88;;;;;;;
1998;1300300;Autazes;AM;Amazonas;;11214;;0;;;;;;;1869.0;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1999;1300631;Beruri;AM;Amazonas;;4154;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1998;1301407;EirunepÃ©;AM;Amazonas;;16706;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2001;1301803;Ipixuna;AM;Amazonas;;6009;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1999;1303502;Pauini;AM;Amazonas;;6050;;;;;;;;;;;;;;;;
1999;1400282;Iracema;RR;Roraima;;1937;;;;;;;;;;;;;;;;
2001;1400704;UiramutÃ£;RR;Roraima;;535;;;;;;;;;;;;;;;;
1998;1200179;Capixaba;AC;Acre;;1119;;0;;;;;;;3009.0;;;;;;;Autarquia | Administração pública direta
1998;1302009;Itapiranga;AM;Amazonas;;4820;;0;;;;;;;2959.0;;;;;;;Administração pública direta | Administração pública direta
1996;1302504;Manacapuru;AM;Amazonas;;40246;;;;;;;;;21185.26;;;;;;;
1999;1400050;Alto Alegre;RR;Roraima;;4418;;;;;;;;;7772.41;;;;;;;
1996;1400159;Bonfim;RR;Roraima;;1446;;;;;;;;;4944.39;;;;;;;
1999;1400472;RorainÃ³polis;RR;Roraima;;3581;;;;;;;;;;;;;;;;
2002;1400027;Amajari;RR;Roraima;;839;;;;;;;;;;;;;;;;
1999;1200203;Cruzeiro do Sul;AC;Acre;;36107;;;;;;;;;191252.69;;;;;;;Autarquia | Administração pública direta
2000;1300839;Caapiranga;AM;Amazonas;;3115;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
2000;1301308;CodajÃ¡s;AM;Amazonas;;11289;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2000;1302009;Itapiranga;AM;Amazonas;;5295;;;;;;;;;7064.0;;;;;;;Administração pública direta | Administração pública direta
2000;1302207;JuruÃ¡;AM;Amazonas;;3052;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1998;1302405;LÃ¡brea;AM;Amazonas;;16151;;;;;;;;;;;;;;;;
1999;1304104;TapauÃ¡;AM;Amazonas;;5910;;;;;;;;;;;;;;;;
2000;1400308;MucajaÃ­;RR;Roraima;;7029;;;;;;;;;2672.0;;;;;;;
2009;1304302;UrucarÃ¡;AM;Amazonas;;10820;;;;0.0;;;;;8223.0;;;0.0;0.0;0.0;0.0;
2000;1200104;BrasilÃ©ia;AC;Acre;;9026;;;;;;;;;40955.44;;;;;;;Autarquia | Administração pública direta
1998;1200708;Xapuri;AC;Acre;;6664;;0;;;;;;;18055.0;;;;;;;Autarquia | Administração pública direta
2000;1300631;Beruri;AM;Amazonas;;4959;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1999;1300839;Caapiranga;AM;Amazonas;;1688;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1998;1302306;JutaÃ­;AM;Amazonas;;10923;;;;;;;;;;;;;;;;
2001;1304401;Urucurituba;AM;Amazonas;;6378;;;;;;;;;;;;;;;;
2001;1400472;RorainÃ³polis;RR;Roraima;;7809;;;;;;;;;;;;;;;;
2000;1200344;Manoel Urbano;AC;Acre;;3281;;;;;;;;;19540.18;;;;;;;Autarquia | Administração pública direta
2000;1300607;Benjamin Constant;AM;Amazonas;;14171;;;;;;;;;6334.0;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1999;1300904;Canutama;AM;Amazonas;;3776;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1998;1303502;Pauini;AM;Amazonas;;5951;;;;;;;;;;;;;;;;
1999;1303569;Rio Preto da Eva;AM;Amazonas;;4862;;;;;;;;;;;;;;;;
1999;1300060;AmaturÃ¡;AM;Amazonas;;3284;;;;0.0;;;;;6000.0;0.0;;0.0;0.0;;;Administração pública direta
1999;1300201;Atalaia do Norte;AM;Amazonas;;2942;;;;;;;;;3425.0;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2000;1300300;Autazes;AM;Amazonas;;10150;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1996;1300607;Benjamin Constant;AM;Amazonas;;13650;;;;;;;;;2802.06;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1998;1301803;Ipixuna;AM;Amazonas;;4542;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1998;1302702;ManicorÃ©;AM;Amazonas;;14434;;;;;;;;;;;;;;;;
1999;1200104;BrasilÃ©ia;AC;Acre;;7277;;;;;;;;;53125.75;;;;;;;Autarquia | Administração pública direta
2000;1200609;TarauacÃ¡;AC;Acre;;13946;;;;;;;;;34787.45;;;;;;;Autarquia | Administração pública direta
1999;1303205;Novo AirÃ£o;AM;Amazonas;;7725;;;;;;;;;;;;;;;;
2001;1400175;CantÃ¡;RR;Roraima;;1202;;;;;;;;;;;;;;;;
1999;1200013;AcrelÃ¢ndia;AC;Acre;;2079;;;;;;;;;10625.15;;;;;;;Autarquia | Administração pública direta
1998;1200104;BrasilÃ©ia;AC;Acre;;7281;;0;;;;;;;63183.0;;;;;;;Autarquia | Administração pública direta
2000;1200336;MÃ¢ncio Lima;AC;Acre;;5794;;;;;;;;;13026.79;;;;;;;Autarquia | Administração pública direta | Administração pública direta
1998;1200344;Manoel Urbano;AC;Acre;;2824;;0;;;;;;;6017.0;;;;;;;Autarquia | Administração pública direta
2000;1300706;Boca do Acre;AM;Amazonas;;14614;;;;;;;;;9964.0;;;;;;;Administração pública direta | Administração pública direta
1998;1304401;Urucurituba;AM;Amazonas;;7694;;;;;;;;;;;;;;;;
2001;1400027;Amajari;RR;Roraima;;823;;;;;;;;;;;;;;;;
1998;1400704;UiramutÃ£;RR;Roraima;;412;;;;;;;;;;;;;;;;
1999;1200252;EpitaciolÃ¢ndia;AC;Acre;;6270;;;;;;;;;26562.87;;;;;;;Autarquia | Administração pública direta
2000;1300102;Anori;AM;Amazonas;;7229;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
2001;1300300;Autazes;AM;Amazonas;;10496;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1998;1300706;Boca do Acre;AM;Amazonas;;12543;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1999;1300805;Borba;AM;Amazonas;;12434;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
2000;1302801;MaraÃ£;AM;Amazonas;;4521;;;;;;;;;1462.0;;;;;;;
1998;1303569;Rio Preto da Eva;AM;Amazonas;;4587;;;;;;;;;;;;;;;;
2000;1303700;Santo AntÃ´nio do IÃ§Ã¡;AM;Amazonas;;7906;;;;;;;;;;;;;;;;
1999;1303700;Santo AntÃ´nio do IÃ§Ã¡;AM;Amazonas;;7329;;;;;;;;;;;;;;;;
1999;1304203;TefÃ©;AM;Amazonas;;51647;;;;;;;;;11823.0;;;;;;;
2001;1304104;TapauÃ¡;AM;Amazonas;;9690;;;;;;;;;;;;;;;;
1998;1400472;RorainÃ³polis;RR;Roraima;;3435;;;;;;;;;;;;;;;;
2002;1200351;Marechal Thaumaturgo;AC;Acre;;990;;;;;;;;;;;0.0;0.0;427029.28;;;Autarquia | Administração pública direta
1998;1200500;Sena Madureira;AC;Acre;;12044;;0;;;;;;;78226.0;;;;;;;Autarquia | Administração pública direta
1998;1400175;CantÃ¡;RR;Roraima;;1167;;;;;;;;;;;;;;;;
2001;1400233;Caroebe;RR;Roraima;;2006;;;;;;;;;;;;;;;;
2010;1200013;AcrelÃ¢ndia;AC;Acre;;5916;;;;0.0;;;;;122854.04;0.0;0.0;431.92;0.0;;;Autarquia | Administração pública direta
1999;1301506;Envira;AM;Amazonas;;8037;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1998;1301852;Iranduba;AM;Amazonas;;9617;;0;;;;;;;4951.0;;;;;;;Autarquia | Administração pública direta
1999;1302009;Itapiranga;AM;Amazonas;;5001;;;;;;;;;4619.0;;;;;;;Administração pública direta | Administração pública direta
2001;1302207;JuruÃ¡;AM;Amazonas;;3660;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1999;1303908;SÃ£o Paulo de OlivenÃ§a;AM;Amazonas;;7660;;;;;;;;;;;;;;;;
2001;1300680;Boa Vista do Ramos;AM;Amazonas;;5269;;;;;;;;;15049.0;0.0;;0.0;0.0;;;Autarquia | Administração pública direta
2001;1303304;Novo AripuanÃ£;AM;Amazonas;;9402;;;;;;;;;;;;;;;;
2003;1200328;JordÃ£o;AC;Acre;;878;;;;;;;;;;;;;;;;Autarquia | Administração pública direta
2001;1303700;Santo AntÃ´nio do IÃ§Ã¡;AM;Amazonas;;8268;;;;;;;;;;;;;;;;
1998;1301001;Carauari;AM;Amazonas;;15293;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública
1998;1302504;Manacapuru;AM;Amazonas;;42531;;0;;;;;;;15984.0;;;;;;;
2000;1400050;Alto Alegre;RR;Roraima;;5195;;;;;;;;;20496.0;;;;;;;
1996;1300201;Atalaia do Norte;AM;Amazonas;;2914;;;;;;;;;3971.29;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1999;1302801;MaraÃ£;AM;Amazonas;;3671;;;;;;;;;;;;;;;;
2000;1303569;Rio Preto da Eva;AM;Amazonas;;6232;;;;;;;;;1875.0;;;;;;;
1996;1303809;SÃ£o Gabriel da Cachoeira;AM;Amazonas;;9563;;;;;;;;;3016.01;;;;;;;
1997;1400050;Alto Alegre;RR;Roraima;;4111;;;;;;;;;9696.15;;;;;;;
1999;1400209;CaracaraÃ­;RR;Roraima;;4576;;;;;;;;;14185.24;;;;;;;
1999;1400308;MucajaÃ­;RR;Roraima;;5210;;;;;;;;;3022.08;;;;;;;
1997;1300607;Benjamin Constant;AM;Amazonas;;14419;;;;;;;;;2235.0;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1999;1301704;HumaitÃ¡;AM;Amazonas;;15817;;;;;;;;;;;;;;;;Autarquia | Administração pública direta
2001;1304062;Tabatinga;AM;Amazonas;;27342;;;;;;;;;;;;;;;;
1999;1400159;Bonfim;RR;Roraima;;736;;;;;;;;;17569.6;;;;;;;
1998;1200807;Porto Acre;AC;Acre;;828;;0;;;;;;;6017.0;;;;;;;Autarquia | Administração pública direta
2000;1301209;Coari;AM;Amazonas;;39504;;;;;;;;;12506.0;;;;;;;Administração pública direta | Administração pública direta
1998;1301951;Itamarati;AM;Amazonas;;2219;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2001;1302553;Manaquiri;AM;Amazonas;;4243;;;;;;;;;;;;;;;;
1997;1400159;Bonfim;RR;Roraima;;663;;;;;;;;;2226.0;;;;;;;
1999;1200450;Senador Guiomard;AC;Acre;;6249;;;;;;;;;10625.15;;;;;;;Autarquia | Administração pública direta
2000;1200708;Xapuri;AC;Acre;;5995;;;;;;;;;48949.15;;;;;;;Autarquia | Administração pública direta
1999;1300102;Anori;AM;Amazonas;;6636;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1999;1300680;Boa Vista do Ramos;AM;Amazonas;;3975;;;;;;;;;8492.83;0.0;;;;;;Autarquia | Administração pública direta
2000;1301001;Carauari;AM;Amazonas;;16876;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública
2001;1303106;Nova Olinda do Norte;AM;Amazonas;;10822;;;;;;;;;;;;;;;;
2000;1304203;TefÃ©;AM;Amazonas;;47698;;;;;;;;;33575.0;;;;;;;
1999;1400175;CantÃ¡;RR;Roraima;;1228;;;;;;;;;;;;;;;;
2000;1200385;PlÃ¡cido de Castro;AC;Acre;;6979;;;;;;;;;2171.13;;;;;;;Autarquia | Administração pública direta
1999;1200807;Porto Acre;AC;Acre;;810;;;;;;;;;10625.16;;;;;;;Autarquia | Administração pública direta
2000;1300201;Atalaia do Norte;AM;Amazonas;;4175;;;;;;;;;4533.0;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2001;1300904;Canutama;AM;Amazonas;;5559;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1999;1301100;Careiro;AM;Amazonas;;3749;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1998;1301209;Coari;AM;Amazonas;;34156;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
2001;1301951;Itamarati;AM;Amazonas;;3074;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1998;1303007;NhamundÃ¡;AM;Amazonas;;6072;;;;;;;;;;;;;;;;
1998;1303700;Santo AntÃ´nio do IÃ§Ã¡;AM;Amazonas;;7026;;;;;;;;;;;;;;;;
1999;1303809;SÃ£o Gabriel da Cachoeira;AM;Amazonas;;10355;;;;;;;;;3242.0;;;;;;;
1998;1304203;TefÃ©;AM;Amazonas;;50407;;0;;;;;;;17783.0;;;;;;;
1999;1400704;UiramutÃ£;RR;Roraima;;409;;;;;;;;;;;;;;;;
1997;1300300;Autazes;AM;Amazonas;;10604;;;;;;;;;1272.0;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2000;1301506;Envira;AM;Amazonas;;6745;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1997;1303809;SÃ£o Gabriel da Cachoeira;AM;Amazonas;;9858;;;;;;;;;3495.0;;;;;;;
1998;1400027;Amajari;RR;Roraima;;739;;;;;;;;;;;;;;;;
2000;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;3882;;;;;;;;;3141.0;;;;;;;
1999;1200609;TarauacÃ¡;AC;Acre;;11472;;;;;;;;;37188.02;;;;;;;Autarquia | Administração pública direta
2000;1300904;Canutama;AM;Amazonas;;5439;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1998;1303304;Novo AripuanÃ£;AM;Amazonas;;7771;;;;;;;;;;;;;;;;
2000;1303908;SÃ£o Paulo de OlivenÃ§a;AM;Amazonas;;8770;;;;;;;;;;;;;;;;
2001;1400456;Pacaraima;RR;Roraima;;2854;;;;;;;;;;;;;;;;
1997;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;1340;;;;;;;;;6492.0;;;;;;;
1998;1300086;AnamÃ£;AM;Amazonas;;1662;;;;;;;;;;;;;;;;Administração pública direta
2000;1301803;Ipixuna;AM;Amazonas;;5765;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
2000;1301951;Itamarati;AM;Amazonas;;3103;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1996;1302009;Itapiranga;AM;Amazonas;;4422;;;;;;;;;2277.81;;;;;;;Administração pública direta | Administração pública direta
2000;1302405;LÃ¡brea;AM;Amazonas;;19276;;;;;;;;;12930.0;;;;;;;
2002;1200054;Assis Brasil;AC;Acre;;2226;;;;;;;;;;;0.0;0.0;99508.05;;;Autarquia | Administração pública direta
1999;1200302;FeijÃ³;AC;Acre;;11040;;;;;;;;;26562.87;;;;;;;Autarquia | Administração pública direta
1999;1300300;Autazes;AM;Amazonas;;11825;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2000;1303304;Novo AripuanÃ£;AM;Amazonas;;9054;;;;;;;;;;;;;;;;
2001;1303601;Santa Isabel do Rio Negro;AM;Amazonas;;3975;;;;;;;;;;;;;;;;
1998;1303908;SÃ£o Paulo de OlivenÃ§a;AM;Amazonas;;7238;;;;;;;;;;;;;;;;
1999;1200385;PlÃ¡cido de Castro;AC;Acre;;3806;;;;;;;;;5312.57;;;;;;;Autarquia | Administração pública direta
1999;1200708;Xapuri;AC;Acre;;6894;;;;;;;;;42500.6;;;;;;;Autarquia | Administração pública direta
2000;1300029;AlvarÃ£es;AM;Amazonas;;5314;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2001;1300631;Beruri;AM;Amazonas;;5155;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1999;1300706;Boca do Acre;AM;Amazonas;;12057;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1998;1301308;CodajÃ¡s;AM;Amazonas;;11021;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2000;1302306;JutaÃ­;AM;Amazonas;;7725;;;;;;;;;;;;;;;;
1998;1303809;SÃ£o Gabriel da Cachoeira;AM;Amazonas;;10106;;0;;;;;;;3971.0;;;;;;;
1996;1400407;Normandia;RR;Roraima;;1433;;;;;;;;;816.23;;;;;;;
1998;1200302;FeijÃ³;AC;Acre;;10634;;0;;;;;;;9026.0;;;;;;;Autarquia | Administração pública direta
2001;1300029;AlvarÃ£es;AM;Amazonas;;5509;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1999;1304401;Urucurituba;AM;Amazonas;;7258;;;;;;;;;;;;;;;;
1999;1400233;Caroebe;RR;Roraima;;1542;;;;;;;;;;;;;;;;
1998;1400233;Caroebe;RR;Roraima;;1585;;;;;;;;;;;;;;;;
2000;1400407;Normandia;RR;Roraima;;1500;;;;;;;;;3266.0;;;;;;;
1999;1200336;MÃ¢ncio Lima;AC;Acre;;5020;;;;;;;;;15937.72;;;;;;;Autarquia | Administração pública direta | Administração pública direta
2000;1200807;Porto Acre;AC;Acre;;1293;;;;;;;;;6661.43;;;;;;;Autarquia | Administração pública direta
2001;1301001;Carauari;AM;Amazonas;;17235;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública
1999;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;1270;;;;;;;;;1143.56;;;;;;;
1998;1300029;AlvarÃ£es;AM;Amazonas;;5579;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1998;1300508;Barreirinha;AM;Amazonas;;8022;;;;;;;;;;;;;;;;Administração pública direta | Administração pública direta
1997;1301100;Careiro;AM;Amazonas;;4536;;;;;;;;;3606.0;;;;;;;Administração pública direta | Administração pública direta
1997;1302009;Itapiranga;AM;Amazonas;;4637;;;;;;;;;1916.0;;;;;;;Administração pública direta | Administração pública direta
1998;1302553;Manaquiri;AM;Amazonas;;4674;;;;;;;;;;;;;;;;
1999;1303007;NhamundÃ¡;AM;Amazonas;;6179;;;;;;;;;;;;;;;;
2000;1303106;Nova Olinda do Norte;AM;Amazonas;;10262;;;;;;;;;;;;;;;;
2002;1400605;SÃ£o Luiz;RR;Roraima;;3704;;;;;;;;;;;;;;;;
2000;1200013;AcrelÃ¢ndia;AC;Acre;;3506;;;;;;;;;7302.9;;;;;;;Autarquia | Administração pública direta
1999;1200344;Manoel Urbano;AC;Acre;;2905;;;;;;;;;21250.3;;;;;;;Autarquia | Administração pública direta
1998;1200450;Senador Guiomard;AC;Acre;;6312;;0;;;;;;;12034.0;;;;;;;Autarquia | Administração pública direta
2000;1301159;Careiro da VÃ¡rzea;AM;Amazonas;;806;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
1999;1301852;Iranduba;AM;Amazonas;;10141;;;;;;;;;2194.0;;;;;;;Autarquia | Administração pública direta
2000;1302553;Manaquiri;AM;Amazonas;;4165;;;;;;;;;;;;;;;;
1996;1400050;Alto Alegre;RR;Roraima;;3929;;;;;;;;;3436.82;;;;;;;
1995;1400100;Boa Vista;RR;Roraima;;158235;;0;;;;;;;;;;;;;;
2000;1400472;RorainÃ³polis;RR;Roraima;;7185;;;;;;;;;;;;;;;;
2003;1200393;Porto Walter;AC;Acre;;1363;;;;;;;;;;;;;;;;Autarquia | Administração pública direta
1999;1301308;CodajÃ¡s;AM;Amazonas;;11216;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2000;1400456;Pacaraima;RR;Roraima;;2760;;;;;;;;;;;;;;;;
2001;1400605;SÃ£o Luiz;RR;Roraima;;3602;;;;;;;;;;;;;;;;
2000;1200138;Bujari;AC;Acre;;1628;;;;;;;;;8684.53;;;;;;;Autarquia | Administração pública direta
1999;1301001;Carauari;AM;Amazonas;;15548;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública
1999;1301407;EirunepÃ©;AM;Amazonas;;17295;;;;;;;;;;;;;;;;Sociedade de economia mista com administração pública | Administração pública direta
2000;1301852;Iranduba;AM;Amazonas;;9940;;;;;;;;;418.0;;;;;;;Autarquia | Administração pública direta
1999;1303601;Santa Isabel do Rio Negro;AM;Amazonas;;2611;;;;;;;;;;;;;;;;
2011;1302405;LÃ¡brea;AM;Amazonas;10000;24638;43.0;0;3200;0.0;620.0;0.0;0.0;35000.0;72567.37;0.0;0.0;;;;;
2012;1303106;Nova Olinda do Norte;AM;Amazonas;1280;14093;5.0;0;334;0.0;75.0;0.0;0.0;0.0;8000.0;0.0;0.0;;;0.0;0.0;
2013;1301654;GuajarÃ¡;AM;Amazonas;400;8127;2.0;1;125;0.0;35.0;0.0;0.0;0.0;14689.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
